starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 19 18:00:38 2018	1529402438	0	51	52	51
Tue Jun 19 18:00:39 2018	1529402439	1	51	52	47
Tue Jun 19 18:00:39 2018	1529402439	0	51	52	51
Tue Jun 19 18:00:38 2018	1529402438	1	51	52	51
Tue Jun 19 18:00:38 2018	1529402438	1	51	52	51
Tue Jun 19 18:00:38 2018	1529402438	3	49	52	48
Tue Jun 19 18:00:38 2018	1529402438	3	49	52	48
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	32
Tue Jun 19 18:00:39 2018	1529402439	1	51	52	47
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	48
Tue Jun 19 18:00:39 2018	1529402439	0	52	52	51
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	50
Tue Jun 19 18:00:39 2018	1529402439	0	52	52	52
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	47
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	48
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	51
Tue Jun 19 18:00:38 2018	1529402438	1	51	52	50
Tue Jun 19 18:00:39 2018	1529402439	1	51	52	47
Tue Jun 19 18:00:38 2018	1529402438	3	49	52	48
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	51
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	50
Tue Jun 19 18:00:38 2018	1529402438	1	52	52	50
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	51
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	50
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	51
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	52
Tue Jun 19 18:00:39 2018	1529402439	1	51	52	33
Tue Jun 19 18:00:39 2018	1529402439	1	52	52	49
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	49
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	52
Tue Jun 19 18:00:38 2018	1529402438	3	49	52	48
Tue Jun 19 18:00:39 2018	1529402439	0	52	52	51
Tue Jun 19 18:00:38 2018	1529402438	1	52	52	52
Tue Jun 19 18:00:38 2018	1529402438	0	52	52	52
Tue Jun 19 18:00:38 2018	1529402438	1	52	52	52
Tue Jun 19 18:00:38 2018	1529402438	0	52	53	47
Tue Jun 19 18:00:39 2018	1529402439	1	52	53	51
Tue Jun 19 18:00:39 2018	1529402439	0	52	53	52
Tue Jun 19 18:00:38 2018	1529402438	0	52	53	51
Tue Jun 19 18:00:38 2018	1529402438	3	50	53	49
Tue Jun 19 18:00:38 2018	1529402438	2	50	53	45
Tue Jun 19 18:00:38 2018	1529402438	1	52	53	52
Tue Jun 19 18:00:39 2018	1529402439	1	52	53	51
Tue Jun 19 18:00:38 2018	1529402438	1	52	53	51
Tue Jun 19 18:00:39 2018	1529402439	0	52	53	52
Tue Jun 19 18:00:38 2018	1529402438	0	53	53	51
Tue Jun 19 18:00:38 2018	1529402438	0	52	53	51
Tue Jun 19 18:00:38 2018	1529402438	0	53	53	50
Tue Jun 19 18:00:39 2018	1529402439	0	53	53	52
Tue Jun 19 18:00:38 2018	1529402438	1	52	53	52
Tue Jun 19 18:00:39 2018	1529402439	0	53	53	52
Tue Jun 19 18:00:39 2018	1529402439	0	53	53	52
Tue Jun 19 18:00:39 2018	1529402439	1	52	53	52
Tue Jun 19 18:00:38 2018	1529402438	0	53	53	48
Tue Jun 19 18:00:38 2018	1529402438	5	48	53	48
Tue Jun 19 18:00:38 2018	1529402438	1	52	53	52
Tue Jun 19 18:00:38 2018	1529402438	1	52	53	52
Tue Jun 19 18:00:38 2018	1529402438	0	53	53	52
Tue Jun 19 18:00:39 2018	1529402439	0	53	53	52
Tue Jun 19 18:00:38 2018	1529402438	0	53	53	52
Tue Jun 19 18:00:38 2018	1529402438	1	52	53	52
Tue Jun 19 18:00:38 2018	1529402438	0	53	53	53
Tue Jun 19 18:00:38 2018	1529402438	1	53	53	52
Tue Jun 19 18:00:39 2018	1529402439	0	53	53	53
Tue Jun 19 18:00:39 2018	1529402439	0	53	53	53
Tue Jun 19 18:00:39 2018	1529402439	0	53	53	51
Tue Jun 19 18:00:39 2018	1529402439	0	53	53	53
Tue Jun 19 18:00:39 2018	1529402439	0	53	53	51
Tue Jun 19 18:00:38 2018	1529402438	3	50	53	49
Tue Jun 19 18:00:38 2018	1529402438	0	53	54	51
Tue Jun 19 18:00:39 2018	1529402439	0	54	54	53
Tue Jun 19 18:00:38 2018	1529402438	0	53	54	51
Tue Jun 19 18:00:38 2018	1529402438	2	52	54	46
Tue Jun 19 18:00:38 2018	1529402438	1	53	54	53
Tue Jun 19 18:00:38 2018	1529402438	1	53	54	51
Tue Jun 19 18:00:38 2018	1529402438	3	51	54	51
Tue Jun 19 18:00:38 2018	1529402438	0	54	54	54
Tue Jun 19 18:00:38 2018	1529402438	2	52	54	50
Tue Jun 19 18:00:38 2018	1529402438	0	54	54	53
Tue Jun 19 18:00:38 2018	1529402438	2	52	54	50
Tue Jun 19 18:00:38 2018	1529402438	0	54	54	54
Tue Jun 19 18:00:38 2018	1529402438	0	54	54	51
Tue Jun 19 18:00:38 2018	1529402438	0	54	54	53
Tue Jun 19 18:00:38 2018	1529402438	1	53	54	53
Tue Jun 19 18:00:38 2018	1529402438	0	54	54	53
Tue Jun 19 18:00:38 2018	1529402438	2	52	54	50
Tue Jun 19 18:00:38 2018	1529402438	2	52	54	50
Tue Jun 19 18:00:38 2018	1529402438	0	54	54	53
Tue Jun 19 18:00:38 2018	1529402438	0	54	54	51
Tue Jun 19 18:00:38 2018	1529402438	0	54	54	54
Tue Jun 19 18:00:38 2018	1529402438	0	54	54	54
Tue Jun 19 18:00:38 2018	1529402438	1	54	54	54
Tue Jun 19 18:00:38 2018	1529402438	1	54	54	52
Tue Jun 19 18:00:38 2018	1529402438	1	54	54	53
Tue Jun 19 18:00:38 2018	1529402438	1	54	54	53
Tue Jun 19 18:00:38 2018	1529402438	0	54	54	53
Tue Jun 19 18:00:38 2018	1529402438	0	54	55	53
Tue Jun 19 18:00:39 2018	1529402439	0	54	55	53
Tue Jun 19 18:00:38 2018	1529402438	0	54	55	53
Tue Jun 19 18:00:38 2018	1529402438	2	53	55	52
Tue Jun 19 18:00:38 2018	1529402438	0	54	55	50
Tue Jun 19 18:00:38 2018	1529402438	0	54	55	53
Tue Jun 19 18:00:38 2018	1529402438	1	54	55	51
Tue Jun 19 18:00:39 2018	1529402439	0	55	55	54
Tue Jun 19 18:00:38 2018	1529402438	0	54	55	53
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	55
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	54
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	53
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	50
Tue Jun 19 18:00:39 2018	1529402439	0	55	55	55
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	55
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	52
Tue Jun 19 18:00:38 2018	1529402438	6	49	55	48
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	53
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	53
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	54
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	53
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	52
Tue Jun 19 18:00:38 2018	1529402438	1	55	55	54
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	52
Tue Jun 19 18:00:39 2018	1529402439	0	55	55	54
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	52
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	54
Tue Jun 19 18:00:38 2018	1529402438	1	55	55	53
Tue Jun 19 18:00:38 2018	1529402438	0	55	55	50
Tue Jun 19 18:00:38 2018	1529402438	0	55	56	52
Tue Jun 19 18:00:38 2018	1529402438	0	55	56	55
Tue Jun 19 18:00:38 2018	1529402438	3	53	56	52
Tue Jun 19 18:00:38 2018	1529402438	1	54	56	52
Tue Jun 19 18:00:38 2018	1529402438	0	56	56	50
Tue Jun 19 18:00:38 2018	1529402438	2	54	56	49
Tue Jun 19 18:00:39 2018	1529402439	0	56	56	56
Tue Jun 19 18:00:38 2018	1529402438	0	56	56	52
Tue Jun 19 18:00:38 2018	1529402438	1	55	56	55
Tue Jun 19 18:00:38 2018	1529402438	3	53	56	53
Tue Jun 19 18:00:38 2018	1529402438	0	56	56	54
Tue Jun 19 18:00:38 2018	1529402438	1	55	56	54
Tue Jun 19 18:00:38 2018	1529402438	0	56	56	55
Tue Jun 19 18:00:38 2018	1529402438	0	56	56	55
Tue Jun 19 18:00:38 2018	1529402438	0	56	56	55
Tue Jun 19 18:00:38 2018	1529402438	0	56	56	55
Tue Jun 19 18:00:38 2018	1529402438	2	54	56	49
Tue Jun 19 18:00:39 2018	1529402439	0	56	56	56
Tue Jun 19 18:00:38 2018	1529402438	0	56	56	55
Tue Jun 19 18:00:38 2018	1529402438	1	56	56	54
Tue Jun 19 18:00:38 2018	1529402438	2	54	56	51
Tue Jun 19 18:00:39 2018	1529402439	0	56	56	54
Tue Jun 19 18:00:38 2018	1529402438	0	56	56	56
Tue Jun 19 18:00:38 2018	1529402438	2	54	56	53
Tue Jun 19 18:00:38 2018	1529402438	0	56	56	56
Tue Jun 19 18:00:38 2018	1529402438	1	55	57	54
Tue Jun 19 18:00:38 2018	1529402438	1	56	57	56
Tue Jun 19 18:00:39 2018	1529402439	0	56	57	56
Tue Jun 19 18:00:39 2018	1529402439	0	57	57	53
Tue Jun 19 18:00:38 2018	1529402438	0	56	57	56
Tue Jun 19 18:00:38 2018	1529402438	1	56	57	56
Tue Jun 19 18:00:38 2018	1529402438	2	55	57	54
Tue Jun 19 18:00:39 2018	1529402439	0	57	57	56
Tue Jun 19 18:00:38 2018	1529402438	0	57	57	57
Tue Jun 19 18:00:38 2018	1529402438	0	56	57	56
Tue Jun 19 18:00:38 2018	1529402438	0	57	57	55
Tue Jun 19 18:00:39 2018	1529402439	0	57	57	56
Tue Jun 19 18:00:38 2018	1529402438	2	55	57	52
Tue Jun 19 18:00:39 2018	1529402439	0	57	57	56
Tue Jun 19 18:00:39 2018	1529402439	1	56	57	56
Tue Jun 19 18:00:39 2018	1529402439	0	57	57	56
Tue Jun 19 18:00:38 2018	1529402438	1	56	57	56
Tue Jun 19 18:00:38 2018	1529402438	3	54	57	54
Tue Jun 19 18:00:38 2018	1529402438	0	57	57	55
Tue Jun 19 18:00:39 2018	1529402439	0	57	57	56
Tue Jun 19 18:00:39 2018	1529402439	0	57	57	56
Tue Jun 19 18:00:38 2018	1529402438	1	56	57	56
Tue Jun 19 18:00:38 2018	1529402438	1	56	57	56
Tue Jun 19 18:00:38 2018	1529402438	1	56	57	55
Tue Jun 19 18:00:38 2018	1529402438	1	56	57	56
Tue Jun 19 18:00:39 2018	1529402439	0	57	57	56
Tue Jun 19 18:00:39 2018	1529402439	0	57	57	57
Tue Jun 19 18:00:38 2018	1529402438	3	55	58	34
Tue Jun 19 18:00:38 2018	1529402438	0	57	58	57
Tue Jun 19 18:00:38 2018	1529402438	1	57	58	56
Tue Jun 19 18:00:39 2018	1529402439	0	57	58	57
Tue Jun 19 18:00:38 2018	1529402438	2	56	58	52
Tue Jun 19 18:00:39 2018	1529402439	0	57	58	57
Tue Jun 19 18:00:39 2018	1529402439	0	57	58	57
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	57
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	57
Tue Jun 19 18:00:39 2018	1529402439	0	57	58	57
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	57
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	57
Tue Jun 19 18:00:38 2018	1529402438	2	56	58	52
Tue Jun 19 18:00:38 2018	1529402438	1	57	58	57
Tue Jun 19 18:00:38 2018	1529402438	1	57	58	57
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	53
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	54
Tue Jun 19 18:00:39 2018	1529402439	1	57	58	57
Tue Jun 19 18:00:39 2018	1529402439	0	58	58	57
Tue Jun 19 18:00:38 2018	1529402438	1	57	58	57
Tue Jun 19 18:00:38 2018	1529402438	2	56	58	56
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	57
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	58
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	56
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	55
Tue Jun 19 18:00:38 2018	1529402438	2	56	58	56
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	55
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	57
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	56
Tue Jun 19 18:00:38 2018	1529402438	1	58	58	53
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	55
Tue Jun 19 18:00:38 2018	1529402438	1	58	58	57
Tue Jun 19 18:00:38 2018	1529402438	0	58	58	58
Tue Jun 19 18:00:38 2018	1529402438	1	58	58	57
Tue Jun 19 18:00:38 2018	1529402438	3	56	58	53
Tue Jun 19 18:00:39 2018	1529402439	1	58	58	57
Tue Jun 19 18:00:38 2018	1529402438	0	58	59	58
Tue Jun 19 18:00:38 2018	1529402438	0	58	59	58
Tue Jun 19 18:00:38 2018	1529402438	0	58	59	57
Tue Jun 19 18:00:38 2018	1529402438	0	58	59	57
Tue Jun 19 18:00:38 2018	1529402438	3	56	59	53
Tue Jun 19 18:00:38 2018	1529402438	0	59	59	57
Tue Jun 19 18:00:38 2018	1529402438	0	58	59	55
Tue Jun 19 18:00:38 2018	1529402438	0	58	59	57
Tue Jun 19 18:00:38 2018	1529402438	0	59	59	59
Tue Jun 19 18:00:38 2018	1529402438	0	59	59	57
Tue Jun 19 18:00:38 2018	1529402438	1	58	59	57
Tue Jun 19 18:00:39 2018	1529402439	0	59	59	58
Tue Jun 19 18:00:39 2018	1529402439	0	59	59	57
Tue Jun 19 18:00:39 2018	1529402439	0	59	59	59
Tue Jun 19 18:00:38 2018	1529402438	0	59	59	55
Tue Jun 19 18:00:38 2018	1529402438	1	59	59	54
Tue Jun 19 18:00:39 2018	1529402439	0	59	59	57
Tue Jun 19 18:00:38 2018	1529402438	1	58	59	58
Tue Jun 19 18:00:38 2018	1529402438	1	58	59	58
Tue Jun 19 18:00:38 2018	1529402438	1	59	59	54
Tue Jun 19 18:00:39 2018	1529402439	1	59	59	58
Tue Jun 19 18:00:38 2018	1529402438	1	59	59	58
Tue Jun 19 18:00:38 2018	1529402438	0	59	59	59
Tue Jun 19 18:00:38 2018	1529402438	1	58	59	58
Tue Jun 19 18:00:39 2018	1529402439	0	59	60	58
Tue Jun 19 18:00:38 2018	1529402438	0	59	60	58
Tue Jun 19 18:00:38 2018	1529402438	0	59	60	59
Tue Jun 19 18:00:38 2018	1529402438	1	59	60	58
Tue Jun 19 18:00:38 2018	1529402438	1	59	60	58
Tue Jun 19 18:00:38 2018	1529402438	0	59	60	58
Tue Jun 19 18:00:38 2018	1529402438	1	59	60	59
Tue Jun 19 18:00:39 2018	1529402439	1	59	60	56
Tue Jun 19 18:00:38 2018	1529402438	1	59	60	58
Tue Jun 19 18:00:38 2018	1529402438	1	59	60	58
Tue Jun 19 18:00:38 2018	1529402438	0	59	60	59
Tue Jun 19 18:00:38 2018	1529402438	1	59	60	59
Tue Jun 19 18:00:39 2018	1529402439	0	60	60	60
Tue Jun 19 18:00:38 2018	1529402438	0	60	60	59
Tue Jun 19 18:00:38 2018	1529402438	2	58	60	57
Tue Jun 19 18:00:39 2018	1529402439	1	60	60	59
Tue Jun 19 18:00:39 2018	1529402439	0	60	60	58
Tue Jun 19 18:00:39 2018	1529402439	1	60	60	59
Tue Jun 19 18:00:39 2018	1529402439	0	60	60	59
Tue Jun 19 18:00:39 2018	1529402439	1	60	60	59
Tue Jun 19 18:00:38 2018	1529402438	1	60	60	59
Tue Jun 19 18:00:39 2018	1529402439	0	60	60	60
Tue Jun 19 18:00:39 2018	1529402439	0	60	60	58
Tue Jun 19 18:00:39 2018	1529402439	0	60	61	60
Tue Jun 19 18:00:38 2018	1529402438	1	60	61	60
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	58
Tue Jun 19 18:00:39 2018	1529402439	0	60	61	59
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	60
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	60
Tue Jun 19 18:00:38 2018	1529402438	1	60	61	60
Tue Jun 19 18:00:39 2018	1529402439	0	60	61	60
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	60
Tue Jun 19 18:00:38 2018	1529402438	2	58	61	55
Tue Jun 19 18:00:38 2018	1529402438	1	60	61	60
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	60
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	60
Tue Jun 19 18:00:38 2018	1529402438	1	60	61	59
Tue Jun 19 18:00:38 2018	1529402438	2	59	61	55
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	57
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	60
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	60
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	60
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	57
Tue Jun 19 18:00:39 2018	1529402439	0	61	61	60
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	61
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	57
Tue Jun 19 18:00:39 2018	1529402439	0	61	61	61
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	58
Tue Jun 19 18:00:39 2018	1529402439	0	61	61	57
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	57
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	60
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	57
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	57
Tue Jun 19 18:00:38 2018	1529402438	2	59	61	56
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	60
Tue Jun 19 18:00:38 2018	1529402438	0	61	61	60
Tue Jun 19 18:00:38 2018	1529402438	2	59	62	56
Tue Jun 19 18:00:38 2018	1529402438	0	61	62	60
Tue Jun 19 18:00:39 2018	1529402439	1	61	62	60
Tue Jun 19 18:00:38 2018	1529402438	1	61	62	59
Tue Jun 19 18:00:38 2018	1529402438	0	61	62	57
Tue Jun 19 18:00:38 2018	1529402438	0	62	62	59
Tue Jun 19 18:00:38 2018	1529402438	0	61	62	61
Tue Jun 19 18:00:38 2018	1529402438	0	62	62	61
Tue Jun 19 18:00:38 2018	1529402438	1	61	62	59
Tue Jun 19 18:00:38 2018	1529402438	0	61	62	61
Tue Jun 19 18:00:39 2018	1529402439	0	62	62	61
Tue Jun 19 18:00:39 2018	1529402439	1	61	62	61
Tue Jun 19 18:00:38 2018	1529402438	0	61	62	61
Tue Jun 19 18:00:38 2018	1529402438	0	62	62	61
Tue Jun 19 18:00:38 2018	1529402438	0	62	62	61
Tue Jun 19 18:00:39 2018	1529402439	0	62	62	61
Tue Jun 19 18:00:38 2018	1529402438	0	62	62	61
Tue Jun 19 18:00:39 2018	1529402439	0	62	62	61
Tue Jun 19 18:00:38 2018	1529402438	0	62	62	62
Tue Jun 19 18:00:39 2018	1529402439	0	62	62	61
Tue Jun 19 18:00:39 2018	1529402439	0	62	62	61
Tue Jun 19 18:00:38 2018	1529402438	1	62	62	61
Tue Jun 19 18:00:38 2018	1529402438	0	62	62	22
Tue Jun 19 18:00:38 2018	1529402438	1	62	62	62
Tue Jun 19 18:00:38 2018	1529402438	0	62	62	62
Tue Jun 19 18:00:38 2018	1529402438	1	61	62	60
Tue Jun 19 18:00:38 2018	1529402438	0	62	62	61
Tue Jun 19 18:00:38 2018	1529402438	2	61	63	61
Tue Jun 19 18:00:38 2018	1529402438	0	62	63	61
Tue Jun 19 18:00:39 2018	1529402439	0	62	63	62
Tue Jun 19 18:00:38 2018	1529402438	0	62	63	62
Tue Jun 19 18:00:39 2018	1529402439	0	62	63	59
Tue Jun 19 18:00:38 2018	1529402438	1	62	63	60
Tue Jun 19 18:00:38 2018	1529402438	0	62	63	62
Tue Jun 19 18:00:38 2018	1529402438	0	62	63	61
Tue Jun 19 18:00:38 2018	1529402438	1	62	63	60
Tue Jun 19 18:00:38 2018	1529402438	0	62	63	61
Tue Jun 19 18:00:38 2018	1529402438	1	62	63	62
Tue Jun 19 18:00:39 2018	1529402439	0	63	63	59
Tue Jun 19 18:00:39 2018	1529402439	1	62	63	61
Tue Jun 19 18:00:38 2018	1529402438	0	63	63	62
Tue Jun 19 18:00:38 2018	1529402438	0	63	63	62
Tue Jun 19 18:00:38 2018	1529402438	0	63	63	61
Tue Jun 19 18:00:38 2018	1529402438	1	63	63	61
Tue Jun 19 18:00:39 2018	1529402439	0	63	63	57
Tue Jun 19 18:00:38 2018	1529402438	1	62	63	62
Tue Jun 19 18:00:38 2018	1529402438	0	63	63	61
Tue Jun 19 18:00:38 2018	1529402438	1	62	63	62
Tue Jun 19 18:00:38 2018	1529402438	2	61	63	61
Tue Jun 19 18:00:38 2018	1529402438	0	63	63	62
Tue Jun 19 18:00:38 2018	1529402438	0	63	63	62
Tue Jun 19 18:00:39 2018	1529402439	0	63	63	62
Tue Jun 19 18:00:38 2018	1529402438	0	63	63	62
Tue Jun 19 18:00:38 2018	1529402438	0	63	64	63
Tue Jun 19 18:00:39 2018	1529402439	0	63	64	62
Tue Jun 19 18:00:38 2018	1529402438	1	62	64	62
Tue Jun 19 18:00:38 2018	1529402438	0	63	64	62
Tue Jun 19 18:00:38 2018	1529402438	0	63	64	63
Tue Jun 19 18:00:38 2018	1529402438	1	63	64	62
Tue Jun 19 18:00:39 2018	1529402439	1	63	64	61
Tue Jun 19 18:00:38 2018	1529402438	0	63	64	63
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	63
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	62
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	63
Tue Jun 19 18:00:39 2018	1529402439	0	64	64	63
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	64
Tue Jun 19 18:00:38 2018	1529402438	1	63	64	63
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	59
Tue Jun 19 18:00:39 2018	1529402439	0	64	64	51
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	50
Tue Jun 19 18:00:39 2018	1529402439	0	64	64	64
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	62
Tue Jun 19 18:00:39 2018	1529402439	0	64	64	59
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	61
Tue Jun 19 18:00:38 2018	1529402438	1	63	64	62
Tue Jun 19 18:00:39 2018	1529402439	0	64	64	63
Tue Jun 19 18:00:38 2018	1529402438	1	63	64	62
Tue Jun 19 18:00:39 2018	1529402439	0	64	64	63
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	62
Tue Jun 19 18:00:38 2018	1529402438	1	63	64	62
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	63
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	61
Tue Jun 19 18:00:39 2018	1529402439	0	64	64	64
Tue Jun 19 18:00:39 2018	1529402439	0	64	64	63
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	64
Tue Jun 19 18:00:38 2018	1529402438	0	64	64	64
Tue Jun 19 18:00:39 2018	1529402439	0	64	64	64
Tue Jun 19 18:00:38 2018	1529402438	1	64	64	54
Tue Jun 19 18:00:39 2018	1529402439	0	64	64	64
Tue Jun 19 18:00:38 2018	1529402438	2	63	64	63
Tue Jun 19 18:00:39 2018	1529402439	0	64	64	63
Tue Jun 19 18:00:38 2018	1529402438	0	64	65	61
Tue Jun 19 18:00:38 2018	1529402438	0	64	65	64
Tue Jun 19 18:00:38 2018	1529402438	1	64	65	55
Tue Jun 19 18:00:38 2018	1529402438	0	64	65	64
Tue Jun 19 18:00:38 2018	1529402438	2	63	65	61
Tue Jun 19 18:00:38 2018	1529402438	0	65	65	61
Tue Jun 19 18:00:38 2018	1529402438	1	64	65	62
Tue Jun 19 18:00:38 2018	1529402438	1	64	65	55
Tue Jun 19 18:00:38 2018	1529402438	1	64	65	63
Tue Jun 19 18:00:38 2018	1529402438	0	65	65	64
Tue Jun 19 18:00:38 2018	1529402438	3	62	65	62
Tue Jun 19 18:00:39 2018	1529402439	0	65	65	65
Tue Jun 19 18:00:38 2018	1529402438	0	65	65	64
Tue Jun 19 18:00:38 2018	1529402438	1	64	65	64
Tue Jun 19 18:00:39 2018	1529402439	0	65	65	65
Tue Jun 19 18:00:38 2018	1529402438	0	65	65	65
Tue Jun 19 18:00:38 2018	1529402438	0	65	65	61
Tue Jun 19 18:00:38 2018	1529402438	1	65	66	62
Tue Jun 19 18:00:38 2018	1529402438	0	65	66	63
Tue Jun 19 18:00:38 2018	1529402438	1	65	66	63
Tue Jun 19 18:00:38 2018	1529402438	1	65	66	64
Tue Jun 19 18:00:38 2018	1529402438	0	66	66	65
Tue Jun 19 18:00:38 2018	1529402438	0	66	66	66
Tue Jun 19 18:00:38 2018	1529402438	2	64	66	64
Tue Jun 19 18:00:39 2018	1529402439	1	65	66	65
Tue Jun 19 18:00:38 2018	1529402438	0	66	66	65
Tue Jun 19 18:00:38 2018	1529402438	0	66	66	65
Tue Jun 19 18:00:38 2018	1529402438	0	66	66	56
Tue Jun 19 18:00:38 2018	1529402438	0	66	66	66
Tue Jun 19 18:00:38 2018	1529402438	0	66	66	66
Tue Jun 19 18:00:39 2018	1529402439	0	66	67	66
Tue Jun 19 18:00:39 2018	1529402439	0	66	67	66
Tue Jun 19 18:00:38 2018	1529402438	0	67	67	66
Tue Jun 19 18:00:38 2018	1529402438	1	66	67	66
Tue Jun 19 18:00:39 2018	1529402439	1	66	67	66
Tue Jun 19 18:00:39 2018	1529402439	1	66	67	66
Tue Jun 19 18:00:39 2018	1529402439	0	67	67	66
Tue Jun 19 18:00:39 2018	1529402439	0	67	67	67
Tue Jun 19 18:00:39 2018	1529402439	0	67	67	67
Tue Jun 19 18:00:38 2018	1529402438	0	67	67	67
Tue Jun 19 18:00:39 2018	1529402439	1	67	68	66
Tue Jun 19 18:00:38 2018	1529402438	0	67	68	66
Tue Jun 19 18:00:39 2018	1529402439	0	67	68	67
Tue Jun 19 18:00:38 2018	1529402438	3	65	68	65
Tue Jun 19 18:00:39 2018	1529402439	0	68	68	67
Tue Jun 19 18:00:39 2018	1529402439	0	68	68	68
Tue Jun 19 18:00:39 2018	1529402439	1	67	68	66
Tue Jun 19 18:00:38 2018	1529402438	0	68	68	65
Tue Jun 19 18:00:38 2018	1529402438	2	66	68	66
Tue Jun 19 18:00:38 2018	1529402438	1	67	68	64
Tue Jun 19 18:00:38 2018	1529402438	1	67	68	64
Tue Jun 19 18:00:38 2018	1529402438	3	65	68	65
Tue Jun 19 18:00:38 2018	1529402438	0	68	69	68
Tue Jun 19 18:00:38 2018	1529402438	0	69	69	68
Tue Jun 19 18:00:38 2018	1529402438	0	69	69	68
Tue Jun 19 18:00:38 2018	1529402438	0	69	69	68
Tue Jun 19 18:00:38 2018	1529402438	1	68	69	66
Tue Jun 19 18:00:38 2018	1529402438	0	69	69	68
Tue Jun 19 18:00:38 2018	1529402438	1	68	69	68
Tue Jun 19 18:00:38 2018	1529402438	0	69	69	60
Tue Jun 19 18:00:38 2018	1529402438	5	64	69	63
Tue Jun 19 18:00:39 2018	1529402439	0	69	69	69
Tue Jun 19 18:00:38 2018	1529402438	1	68	69	68
Tue Jun 19 18:00:38 2018	1529402438	0	69	69	69
Tue Jun 19 18:00:38 2018	1529402438	3	66	69	66
Tue Jun 19 18:00:38 2018	1529402438	0	69	69	69
