starttime	seconds	ctime	dtime	ttime	wait
Tue Jun 19 18:21:56 2018	1529403716	0	63	63	62
Tue Jun 19 18:21:56 2018	1529403716	0	63	63	63
Tue Jun 19 18:21:56 2018	1529403716	3	60	63	60
Tue Jun 19 18:21:56 2018	1529403716	1	62	63	61
Tue Jun 19 18:21:56 2018	1529403716	0	63	63	62
Tue Jun 19 18:21:56 2018	1529403716	2	61	63	60
Tue Jun 19 18:21:56 2018	1529403716	1	62	63	53
Tue Jun 19 18:21:56 2018	1529403716	0	63	63	63
Tue Jun 19 18:21:56 2018	1529403716	0	63	63	62
Tue Jun 19 18:21:56 2018	1529403716	3	60	63	60
Tue Jun 19 18:21:56 2018	1529403716	0	63	63	54
Tue Jun 19 18:21:56 2018	1529403716	0	63	63	63
Tue Jun 19 18:21:56 2018	1529403716	1	62	63	61
Tue Jun 19 18:21:56 2018	1529403716	1	62	63	61
Tue Jun 19 18:21:56 2018	1529403716	0	63	63	62
Tue Jun 19 18:21:56 2018	1529403716	1	63	63	61
Tue Jun 19 18:21:56 2018	1529403716	0	63	64	61
Tue Jun 19 18:21:56 2018	1529403716	0	64	64	62
Tue Jun 19 18:21:56 2018	1529403716	0	64	64	40
Tue Jun 19 18:21:56 2018	1529403716	2	61	64	61
Tue Jun 19 18:21:56 2018	1529403716	0	64	64	54
Tue Jun 19 18:21:56 2018	1529403716	3	61	64	61
Tue Jun 19 18:21:57 2018	1529403717	1	63	64	56
Tue Jun 19 18:21:57 2018	1529403717	1	64	64	56
Tue Jun 19 18:21:56 2018	1529403716	0	64	64	64
Tue Jun 19 18:21:56 2018	1529403716	2	62	64	61
Tue Jun 19 18:21:56 2018	1529403716	1	63	64	55
Tue Jun 19 18:21:56 2018	1529403716	3	62	65	61
Tue Jun 19 18:21:56 2018	1529403716	1	63	65	56
Tue Jun 19 18:21:56 2018	1529403716	1	64	65	62
Tue Jun 19 18:21:57 2018	1529403717	1	64	65	57
Tue Jun 19 18:21:56 2018	1529403716	1	64	65	64
Tue Jun 19 18:21:57 2018	1529403717	1	64	65	56
Tue Jun 19 18:21:56 2018	1529403716	0	65	65	62
Tue Jun 19 18:21:57 2018	1529403717	1	64	65	57
Tue Jun 19 18:21:56 2018	1529403716	1	64	65	64
Tue Jun 19 18:21:57 2018	1529403717	4	61	65	55
Tue Jun 19 18:21:56 2018	1529403716	1	64	65	55
Tue Jun 19 18:21:57 2018	1529403717	4	62	65	55
Tue Jun 19 18:21:56 2018	1529403716	1	64	65	56
Tue Jun 19 18:21:56 2018	1529403716	0	65	65	65
Tue Jun 19 18:21:57 2018	1529403717	1	64	65	57
Tue Jun 19 18:21:57 2018	1529403717	0	65	65	65
Tue Jun 19 18:21:56 2018	1529403716	1	64	66	50
Tue Jun 19 18:21:56 2018	1529403716	1	64	66	63
Tue Jun 19 18:21:56 2018	1529403716	1	64	66	63
Tue Jun 19 18:21:56 2018	1529403716	0	66	66	65
Tue Jun 19 18:21:56 2018	1529403716	0	65	66	61
Tue Jun 19 18:21:56 2018	1529403716	1	65	66	65
Tue Jun 19 18:21:57 2018	1529403717	0	66	66	66
Tue Jun 19 18:21:56 2018	1529403716	2	64	66	62
Tue Jun 19 18:21:56 2018	1529403716	1	65	66	61
Tue Jun 19 18:21:56 2018	1529403716	0	66	66	66
Tue Jun 19 18:21:56 2018	1529403716	0	66	66	65
Tue Jun 19 18:21:56 2018	1529403716	0	66	66	65
Tue Jun 19 18:21:56 2018	1529403716	2	65	66	62
Tue Jun 19 18:21:56 2018	1529403716	1	65	66	64
Tue Jun 19 18:21:56 2018	1529403716	0	66	66	58
Tue Jun 19 18:21:56 2018	1529403716	0	66	66	65
Tue Jun 19 18:21:56 2018	1529403716	0	66	66	66
Tue Jun 19 18:21:56 2018	1529403716	2	65	66	62
Tue Jun 19 18:21:56 2018	1529403716	0	66	66	66
Tue Jun 19 18:21:56 2018	1529403716	0	67	67	66
Tue Jun 19 18:21:56 2018	1529403716	1	65	67	56
Tue Jun 19 18:21:56 2018	1529403716	0	67	67	65
Tue Jun 19 18:21:56 2018	1529403716	1	66	67	62
Tue Jun 19 18:21:56 2018	1529403716	1	66	67	66
Tue Jun 19 18:21:57 2018	1529403717	2	65	67	65
Tue Jun 19 18:21:56 2018	1529403716	0	67	67	66
Tue Jun 19 18:21:56 2018	1529403716	0	67	67	67
Tue Jun 19 18:21:57 2018	1529403717	0	66	67	65
Tue Jun 19 18:21:56 2018	1529403716	0	67	67	51
Tue Jun 19 18:21:57 2018	1529403717	1	67	67	65
Tue Jun 19 18:21:56 2018	1529403716	0	67	67	67
Tue Jun 19 18:21:56 2018	1529403716	3	65	67	63
Tue Jun 19 18:21:56 2018	1529403716	3	65	68	63
Tue Jun 19 18:21:57 2018	1529403717	3	64	68	57
Tue Jun 19 18:21:56 2018	1529403716	0	68	68	67
Tue Jun 19 18:21:56 2018	1529403716	1	67	68	63
Tue Jun 19 18:21:57 2018	1529403717	2	65	68	64
Tue Jun 19 18:21:57 2018	1529403717	4	64	68	57
Tue Jun 19 18:21:56 2018	1529403716	3	65	68	63
Tue Jun 19 18:21:57 2018	1529403717	3	65	68	57
Tue Jun 19 18:21:57 2018	1529403717	3	65	68	57
Tue Jun 19 18:21:57 2018	1529403717	1	66	68	65
Tue Jun 19 18:21:56 2018	1529403716	1	67	68	66
Tue Jun 19 18:21:56 2018	1529403716	0	68	68	50
Tue Jun 19 18:21:57 2018	1529403717	1	67	68	65
Tue Jun 19 18:21:56 2018	1529403716	0	68	68	64
Tue Jun 19 18:21:56 2018	1529403716	2	66	68	63
Tue Jun 19 18:21:56 2018	1529403716	1	68	68	41
Tue Jun 19 18:21:56 2018	1529403716	3	66	68	63
Tue Jun 19 18:21:56 2018	1529403716	1	67	68	57
Tue Jun 19 18:21:56 2018	1529403716	1	67	68	66
Tue Jun 19 18:21:56 2018	1529403716	3	66	68	63
Tue Jun 19 18:21:56 2018	1529403716	0	68	69	68
Tue Jun 19 18:21:56 2018	1529403716	3	65	69	63
Tue Jun 19 18:21:56 2018	1529403716	3	65	69	63
Tue Jun 19 18:21:56 2018	1529403716	2	66	69	63
Tue Jun 19 18:21:56 2018	1529403716	1	67	69	66
Tue Jun 19 18:21:56 2018	1529403716	3	66	69	64
Tue Jun 19 18:21:56 2018	1529403716	0	69	69	68
Tue Jun 19 18:21:57 2018	1529403717	0	69	69	68
Tue Jun 19 18:21:56 2018	1529403716	3	66	69	64
Tue Jun 19 18:21:56 2018	1529403716	0	69	69	68
Tue Jun 19 18:21:56 2018	1529403716	1	69	70	69
Tue Jun 19 18:21:56 2018	1529403716	3	67	70	64
Tue Jun 19 18:21:56 2018	1529403716	2	67	70	64
Tue Jun 19 18:21:56 2018	1529403716	0	70	70	69
Tue Jun 19 18:21:56 2018	1529403716	2	67	70	64
Tue Jun 19 18:21:56 2018	1529403716	0	70	70	70
Tue Jun 19 18:21:56 2018	1529403716	0	70	70	69
Tue Jun 19 18:21:56 2018	1529403716	0	70	70	70
Tue Jun 19 18:21:56 2018	1529403716	3	67	70	64
Tue Jun 19 18:21:56 2018	1529403716	0	70	70	69
Tue Jun 19 18:21:56 2018	1529403716	0	70	70	55
Tue Jun 19 18:21:56 2018	1529403716	3	67	71	64
Tue Jun 19 18:21:56 2018	1529403716	0	71	71	69
Tue Jun 19 18:21:56 2018	1529403716	0	71	71	69
Tue Jun 19 18:21:56 2018	1529403716	1	70	71	70
Tue Jun 19 18:21:56 2018	1529403716	0	71	71	71
Tue Jun 19 18:21:56 2018	1529403716	0	71	71	71
Tue Jun 19 18:21:56 2018	1529403716	0	71	71	71
Tue Jun 19 18:21:56 2018	1529403716	0	72	72	63
Tue Jun 19 18:21:57 2018	1529403717	1	71	72	71
Tue Jun 19 18:21:56 2018	1529403716	1	72	73	70
Tue Jun 19 18:21:56 2018	1529403716	1	72	73	70
Tue Jun 19 18:21:56 2018	1529403716	1	72	73	72
Tue Jun 19 18:21:56 2018	1529403716	1	73	74	70
Tue Jun 19 18:21:56 2018	1529403716	1	73	74	71
Tue Jun 19 18:21:56 2018	1529403716	0	74	74	70
Tue Jun 19 18:21:56 2018	1529403716	0	74	74	73
Tue Jun 19 18:21:56 2018	1529403716	1	73	74	71
Tue Jun 19 18:21:56 2018	1529403716	0	74	74	73
Tue Jun 19 18:21:57 2018	1529403717	1	73	74	72
Tue Jun 19 18:21:57 2018	1529403717	1	73	74	72
Tue Jun 19 18:21:56 2018	1529403716	2	73	74	57
Tue Jun 19 18:21:56 2018	1529403716	1	73	75	71
Tue Jun 19 18:21:57 2018	1529403717	1	74	75	73
Tue Jun 19 18:21:56 2018	1529403716	1	74	75	71
Tue Jun 19 18:21:56 2018	1529403716	0	75	75	75
Tue Jun 19 18:21:56 2018	1529403716	1	74	76	71
Tue Jun 19 18:21:56 2018	1529403716	1	75	76	64
Tue Jun 19 18:21:56 2018	1529403716	2	73	76	63
Tue Jun 19 18:21:56 2018	1529403716	2	74	76	71
Tue Jun 19 18:21:56 2018	1529403716	2	74	76	71
Tue Jun 19 18:21:56 2018	1529403716	1	75	76	71
Tue Jun 19 18:21:56 2018	1529403716	0	76	76	75
Tue Jun 19 18:21:56 2018	1529403716	2	74	76	71
Tue Jun 19 18:21:56 2018	1529403716	0	76	76	76
Tue Jun 19 18:21:57 2018	1529403717	0	76	76	76
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	74	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	72
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	71
Tue Jun 19 18:21:56 2018	1529403716	2	76	77	75
Tue Jun 19 18:21:56 2018	1529403716	2	76	77	75
Tue Jun 19 18:21:56 2018	1529403716	0	77	77	76
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	72
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	72
Tue Jun 19 18:21:57 2018	1529403717	0	77	77	77
Tue Jun 19 18:21:56 2018	1529403716	2	75	77	72
Tue Jun 19 18:21:56 2018	1529403716	2	75	78	72
Tue Jun 19 18:21:56 2018	1529403716	2	76	78	72
Tue Jun 19 18:21:56 2018	1529403716	2	76	78	72
Tue Jun 19 18:21:56 2018	1529403716	2	76	78	73
Tue Jun 19 18:21:56 2018	1529403716	2	76	78	72
Tue Jun 19 18:21:56 2018	1529403716	3	76	78	72
Tue Jun 19 18:21:56 2018	1529403716	3	76	78	72
Tue Jun 19 18:21:56 2018	1529403716	0	78	79	78
Tue Jun 19 18:21:56 2018	1529403716	1	77	79	77
Tue Jun 19 18:21:56 2018	1529403716	2	81	82	40
Tue Jun 19 18:21:56 2018	1529403716	2	82	83	78
Tue Jun 19 18:21:56 2018	1529403716	2	82	83	78
Tue Jun 19 18:21:56 2018	1529403716	1	82	84	79
Tue Jun 19 18:21:56 2018	1529403716	1	82	84	81
Tue Jun 19 18:21:56 2018	1529403716	2	82	84	79
Tue Jun 19 18:21:56 2018	1529403716	1	83	85	83
Tue Jun 19 18:21:56 2018	1529403716	0	85	85	85
Tue Jun 19 18:21:56 2018	1529403716	2	84	85	79
Tue Jun 19 18:21:56 2018	1529403716	0	87	87	87
Tue Jun 19 18:21:56 2018	1529403716	1	87	87	87
Tue Jun 19 18:21:56 2018	1529403716	0	89	89	88
Tue Jun 19 18:21:56 2018	1529403716	1	90	92	88
Tue Jun 19 18:21:56 2018	1529403716	0	93	93	75
Tue Jun 19 18:21:56 2018	1529403716	2	95	96	95
Tue Jun 19 18:21:56 2018	1529403716	2	99	101	99
Tue Jun 19 18:21:56 2018	1529403716	2	102	104	102
Tue Jun 19 18:21:56 2018	1529403716	1	105	107	105
Tue Jun 19 18:21:56 2018	1529403716	2	106	107	105
Tue Jun 19 18:21:56 2018	1529403716	2	106	107	105
Tue Jun 19 18:21:56 2018	1529403716	2	108	110	107
Tue Jun 19 18:21:56 2018	1529403716	2	108	110	107
Tue Jun 19 18:21:56 2018	1529403716	2	118	120	116
